slogan,label
【現金超值星展五星美利高息定存，一手掌握任何時刻了解新信託銀行-最高存款[X%]的直接付總資訊策略：,0
【資金需求幫您快速解決！】中信線上信貸[NUM]小時開放申請，最快[NUM]小時資金到手，現在就來體驗囉，GO！ ,1
★代扣繳 i 刷[PRODUCT]． 帳單整合輕鬆繳★,1
藝知讀Show ※ Arpil/May,1
【倒數計時】房子現在加入就拿出手機辦年終大紅包，再送精美家電[NUM]點,0
★【好康獻給你】線上貸款最快[NUM]小時入帳，月月抽獎金[X元]等你來拿！,0
【資金規劃秘笈】限時前六期優惠年利率[X%]起，錯過不再！,1
【享想像一下吧】[DATE]前限時獨享！年息最高美元[X%]、人民幣[X%]！,0
想換外幣，但抓不到好時機？現在為什麼中國信託銀行有這種低利率的服務？或可以獲得[X%]的利息。,0
[旅遊達人]教您如何掌握投資標的？解決旅行業「逆轉勝」，體驗了一種長跑又輕鬆的方式，,0
【咖啡買一送一】[ORG][PRODUCT]陪你入住[GPE][UNK][UNK]，[NUM]天內[X折]起,0
【送[X元]筆筆[DISCOUNT]】[DATE]前新戶線上申辦[PRODUCT]獨享《熊大[NUM]吋行李箱+行李束帶》,0
【恭喜您獲得([NUM])則存提醒】美元最高可享年息[X%]，[URGE]來趟慢活小旅行吧！,0
繳稅我有好方法★ 調高信用卡額度辦理分期好輕鬆,1
【中信階梯活儲中】[X%]存款帳戶單自動扣繳~不用跑銀行，轉收輕鬆又安全！,0
[ORG]銀行推出新的外幣優利定存[X%]高利定存，年息最高美元[X%]、人民幣[X%],0
【為何存錢比別人大賺紅？】[DATE]前每天最低[X元]起，還是可以賺到[NUM]點！,0
【驚!優惠倒數中!】薪轉戶貸款獨享開辦費[DISCOUNT]，還有抽《iPhone XR》逾時不候!,1
不用問估，日幣存款賬戶扣入通知：美元相對低點近期一直來，快來隨時搶換一波,0
【數位[NUM]+[NUM]活動回饋通知】恭喜您符合數位[NUM]+[NUM]活動─「換匯」任務資格，[UNK][UNK][NUM]點已入到您的[UNK]帳號囉！感,0
《享想存錢》[DATE]前完成房產投資，還可抽[ORG]涼暖空氣清淨機,0
開車兜風~前進[GPE]消費，交通icash[UNK]卡，首次綁定中信帳戶且任,0
【請注意】外幣高利美元[X%]人民幣年息最高[X%]，活動只到[DATE]為止，限定客戶活動轉寄無效,0
【倒！數！[NUM]！天！】貸款前二期年利率只要[X%]~申請抽<[X元]>禮券只到[DATE]喔!,0
當你發現自己被一個箱穴穴穴的情況時，我們提供您在[GPE]考慮居住什麼變化。,0
★投資交給[PRODUCT]★有屋族菁英專注[UNK]步!,0
不碰現金，刷卡安全享優惠!,1
【[PRODUCT]好康報】單月自動加值[NUM]次再抽[GPE]雙人遊,1
想存錢想要換外幣，但擔心中國信託銀行提供一系列真實的匯率。,0
中國信託銀行活動專區基金牌喜迎新的高額貨幣e指可可貸超低利率，每[X元]起立即申辦,0
以低利率幫助企業成長，企業削減壓力、降低負擔,0
【辦貸款真的要趁現在】前[NUM]期利率只要[X%]，還可抽[ORG][UNK]喔！,0
【[X%]全新功能】把握最後時刻，凡星展銀行[UNK]提款日貨將為你儲蓄財富提供有競爭力的利率，例如：,0
【[DATE]小確幸】中信銀行限時優利定存！美金一年期最高享年息[X%]，歐元債務整合同享[X%]的優利!,0
中國信託是[GPE]最大的外幣兌換服務公司。,0
【好想跟你說的?】這個優利定存給你，再抽神秘好禮活動期間內，即刻參加喔！,0
【[DATE]([DATE])！】信貸線上申貸，開辦費現折[UNK][X元]，限時申請只到[DATE]喔！,0
【享想卡】[PRODUCT]新戶申辦[ORG]聯名卡首刷滿額送限量快閃好禮,0
【需要資金超前佈署嗎？】[PRODUCT]老朋友限定試算[UNK]自己，線上申請撥款就跑去全新線上申辦，[UNK]！,0
【房市輕鬆談】建築安全眉角多 耐震好宅怎麼挑？,1
【恭喜您獲得([NUM])則訊息】美元相對低點近期一直來，快來看專屬優質算命師傅的定存方案!,0
【新春優惠通知】立即申辦信貸年利率保證[X%]，申辦簡便，繳款更輕鬆！,1
【[NUM]換匯吧限[DATE]!】還在等便宜匯率?別等了![DATE]線上換外幣匯率激省！,0
【搶學分】學費享[NUM]期[NUM]利率，刷[PRODUCT]現金[DISCOUNT]無上限!,1
「買ETF」做懶人投資，報章雜誌那麼愛說，你也一定要知道的理由是？,1
存最短只要存[NUM]天，便利自由穩健地把你賺回來！？小編特搜專題：新臺幣活期存款計劃，總費用年百分之一,0
[DATE][NUM]日再放送[DISCOUNT]！[UNK]限定活動一次滿額贈[NUM]組優匯，[URGE]辦透路快閃限定,0
【就是[DATE]！】信貸線上申貸，開辦費現折[UNK][X元]，限時申請只有[NUM]天，立刻點擊！,0
★CTmall推薦~[GPE]製造MIT★[PRODUCT]紅利免費換．聰明享受好生活,1
【來賺一波景氣循環財吧】你有跟上這波撿便宜浪潮嗎？這些市場推薦你關注一下 ,1
【防疫新生活你好福利！】愛屋換居家安心用房貸，在家更幸福,0
【[ORG]可以刷卡囉! 】[PRODUCT]網路訂餐，免費送價值$[NUM]歡樂餐！,1
【稅不著嗎？】新手貸款不迷惘，這篇幫您指點迷津還送您[DISCOUNT]喔！,1
[PRODUCT]助您搶鮮機！最高享[NUM]期分期[NUM]利率  登錄滿額送刷卡金,1
[GPE]交易[NUM]手續費，免費wifi租賃，再享聶永真獨家設計好禮！,1
【繳學費每月要投入[DISCOUNT]】刷[PRODUCT]帳單自動扣繳抽大獎！,0
[PRODUCT]紅利超有點，停車費[X%]折抵再享[X折]優惠,1
刷中信非買不可、免運機車險等你拿，輕鬆搭車或資金需求最好玩~,0
【您的最新優利連鎖通知】終極動員，助您資金運用超快速到位！,0
【三星智慧館/官網商城】SAMSUNG Galaxy S[NUM]系列刷[PRODUCT]　享最高[NUM]期０利率再送刷卡金,1
 授權他人代理辦理業務之授權即將到期通知,1
資金需求從[DATE]中國信託銀行扣繳，而且專屬優質利率。,0
【[DATE]哈燒話題】領年終獎金怎麼用？大盡興省錢~不煩惱嗎？,0
測試:test信件發送,1
[ORG][NUM]件商品買[NUM]送[NUM]【[DATE]刷[PRODUCT]滿額享[X折]】,1
【有您的禮物，快打開吧】恭喜您獲得最高[X%]的美元定存優利，立即存好存滿，過年再領個小紅包,1
全球主要信任，致力於「管理」投資的公司，這些功能讓中國家在日圓相對低點,0
【不想拜託別人？】[PRODUCT]線上申請自助搞定超快速，現在還可抽獎金[X元]，自己來吧！,0
【[DATE]就開始囉！】限時搶匯人人有獎，還可抽[UNK][NUM]萬旅遊金！,0
【一日快閃的神祕優惠】[DATE]限定，收到再[DISCOUNT]禮券，才是王品、卜蜂啊~~,0
★不要懷疑★ 最長[NUM]年免還本金！ 獲利拚有感 輕鬆繳貸款 融資房貸年利率[X%]起,1
《[DATE]年有利》年息最高[X%]，[NUM]步驟就可以到店內購買！,0
元大簽單綁定東南亞機票，[ORG]全新服務,0
「想存錢賺更多的？」是利用外幣投資或財富管理服務。中國信託是由中國人民共同支持，所有基金是[NUM]年以上,0
【現在看這裡~】外幣高利[X%]，限定客戶轉寄無效,0
【企業e指數強勢招募中!】需要手續費可享超低優惠利率，免擔保品資金[NUM]步驟申辦成功,0
【大師開講】大家有說為什麼高利美元低點的價格客戶才想買賣其它的美元[X%]怎麼辦！,0
【讓我幫你告急】[NUM]點整理收入，三大外幣優惠一次滿足！,0
【鼠一波活動優惠】[PRODUCT]線上申辦最快[NUM]小時入帳，再享[UNK][X元]大禮包！,0
【辦貸款就是愛→】超強振興價貸款~[PRODUCT]再享[X%][UNK][NUM]大紅包，快來搶購！,0
【信貸優惠倒數計時中！】[PRODUCT]線上申貸+撥款，月月[DISCOUNT]，優惠只到[DATE]喔~立即申請別猶豫了！ ,1
【只限[DATE]，[NUM]換匯吧!】還在等便宜匯率?別等了![DATE]線上換外幣匯率激省!,0
[ORG][UNK]綁台新卡得利錢包通知：,0
【我敢保證一日打[X折]】提醒您，[DATE]前線上換匯不要讓您換到便宜的外幣。,0
【中信[PRODUCT]】天天送您[X元]加油金,0
【網銀客戶獨享】中信和你一起爽快的旅行方式,0
【您是否期待連續投資呢】新臺幣優利定存，存[NUM]個月即可抽[UNK][X元]了解更多：,0
【[DATE]哈燒話題】想賺到年終獎金怎麼辦?[NUM]！年息最高美元[X%]、人民幣[X%]！,0
台新銀行[UNK]官方帳號享多重好禮！綁定[GPE][UNK]單筆滿額送[X元]！購物金一次搞定，簡便利再加碼限量！活動限時,0
【[DATE]熱門話題】美元強勢地位不保？不甩中美衝突，中國基金績效亮眼,1
【報稅知識分享】[DATE]繳稅跟去年有什麼不同?中國信託的繳稅優惠方案?,1
【恭喜獲得轉帳手續費優惠】即刻參加聰明投資，享有轉帳手續費優惠,0
【聰明消費，自由行】限時搶投資折扣立即拿！,0
【只限[DATE]，[NUM]換匯吧】撿便宜的日子又來了，快來搶便宜不用人擠人！,0
專屬外匯好康！提醒您線上換匯/美元有約[NUM]％優惠未使用，敬請立即點閱詳情,0
[DATE]市場回顧與[DATE]投資展望(詳見請見寰宇投資領先觀點),1
★[PRODUCT]★線上申請方便又簡單！,1
中信銀行外幣帳戶，獨享機構高利[UNK]個人化服務,0
【限時加碼至[NUM]點】[UNK]新臺幣活儲最高階年息[X%]、美元高利定存專案享年息[X%]！,0
【線上貸款的小秘密在這裡】小編通知您，現在信貸利率調降囉∼超低優惠前[NUM]期[X%]立即申請！,0
基金投資不用[UNK][NUM]秒就可以搞定！點這看如何使用，想體驗基金都可隨時設換[X元]了。,0
【薪轉戶線上就辦！】沒問題，中信線上信貸給你月月抽獎金[X元]，立刻申請等抽獎囉！,0
【薪轉戶only】薪轉專區上線囉∼登入就抽LINE Points [X元]點！每天來點『振』能量！,1
【最愛媽咪】[NUM]百貨母親節刷[PRODUCT]分期滿額送好禮、最高[DISCOUNT]!!,1
開車兜風~前進[GPE]消費，交通icash[UNK]卡，首次綁定中信帳戶且任,0
【[X%]折扣】MYSTAYS連鎖酒店入住刷[PRODUCT]享[X%]折扣！,1
【專屬毛爸毛媽們】投資哪一種財富管理方式呢？,0
【只限[DATE]，一起[UNK]優惠！】薪轉戶開辦費[DISCOUNT]~還可以抽《[ORG]三合一涼暖空氣清淨機》喔!,0
[NUM]年[DATE]號投資月報－市場焦點雖然科技股來自[GPE]恐怖攻略但目前仍持在觀望強勢作戰的預測,0
【歡慶美元兌新機】這裡有[NUM]大量存錢攻略！快來看專家怎麼說,0
【新台幣定存解約轉存外幣定存超有利】，年息最高美元[X%]、人民幣[X%]！,0
【線上貸款真的很厲害】線上申請享開辦費[X折]優惠，再[DISCOUNT]，貸您省很大！,0
【過年荷包不失血】薪轉戶貸款獨享開辦費[DISCOUNT]，撥款再抽紅包[X元]讓你一路發!,1
一年[NUM][DATE]號投資月報－市場焦點[ORG]美中貿易談判，在[GPE]領先的特匯日預期顯示並遲至次機,0
【[DATE]熱門話題】投資前別跳過這[NUM]個問題，回答完再下手！,0
【美元仍有[NUM]%[NUM][X%]】[UNK]個人化服務輕鬆自由配無精打采,0
【旅遊神器】把握時機，長期計劃好划算~,0
這些年，您的銀行業在這裡開始運作嗎？從此，我們提供最好的服務。,0
【開信搶限定優惠?】線上申請享開辦費[X折]優惠，再[DISCOUNT]，貸您省很大！ ,1
【一定要看[DATE]~】線上貸款享[NUM]小時開放申請，核准額度滿意後自助撥款，先把握申請時間!,0
【[URGE]通知!】資金補給優惠快到期了，要申請趁現在啊!,1
【[DATE]熱門話題】投資前別跳過這[NUM]個問題，回答完再下手！,0
【卡友揪好康，一起來酷玩】現在邀好友申辦[PRODUCT]，就送獨家馬來貘好禮！,1
【行動達人】[NUM]大管道，快來坐享最高[X%]退休,0
【[NUM]家】[PRODUCT]加入[UNK]錢包享[DISCOUNT],0
【防疫舒適投資。保護你出門走走】外幣優利定存，年息最高美元[X%]、人民幣[X%]!,0
【卡友好康[UNK]第二彈高手指】[NUM]大電商最高折[X元]，只要你最安心[GPE]旅遊了嗎！,0
【[DATE]限定】新台幣定存解約轉存外幣定存，美金年息最高[X%],0
[NUM]大電商([ORG])週年慶消費滿額現折[X元]優惠[UNK]！,0
[ORG]商務艙飛日[GPE]起跑熱銷[X折],0
我們提供您高利[X%]的兌換服務，並從中國信託獲得最新的外幣存款和新信息。,0
 【看到別滑走快開信看看】真的前兩期只要[X%]月付最低不到[DATE]元還可以[DISCOUNT]禮券喔!,1
★申辦水電瓦斯代扣繳．帳單整合輕鬆繳★,1
【[DATE]新臺幣定存解約轉存外幣定存】美元年息最高[X%]，提前[UNK],0
你有一筆投入，可以替每月的錢賺回報價。中國信託商業銀行提供多元化通知、信用卡、保單!,0
【緊張緊張~優惠到】限時搶匯開始啦!,0
「元氣滿分」刷[PRODUCT]滿額送SodaStream氣泡水機！ ,1
【轟！[NUM]！天！】[ORG]刷[PRODUCT]送[UNK][UNK]，[DATE]前推薦好友看這裡>,0
【哇~你看】貸款計算機幫你掌握收支，快來點擊試算，還有抽熊大夜燈活動只到[DATE]喔!,1
這三招如果平常就學會  你也可以是人生勝利組！！,1
【年後多一事備項領取】[DATE]限時搶購激省攻略！,0
【唯您獨享】指定線上申辦[PRODUCT]並登錄，滿額再贈[ORG]電影票乙張！,0
歡迎申請簽帳金融卡免費消費通知,1
【我們知道你有一則限時優利的理財報】恭喜獲得年息[X%]的高利，有沒有想到可以替您賺取什麼呢！,0
【[PRODUCT]】有空來處避暑！[UNK]全台首座戶外露營！,0
【[DATE]外幣檢視及哈燒話題】是誰惹哭貝克漢?! 英鎊重貶，中國大媽樂搶名牌包!,1
【購屋房貸中國信託[PRODUCT]】[X%]期分段式年利率[X%]起，再[DISCOUNT]獎金！,0
【就愛去[GPE]】精選超值行程刷[PRODUCT]第二人最高折NT [X元]！,1
【限時新台幣[NUM][X%]專屬優利】年息最高美元[X%]、人民幣[X%]！,0
【限時優惠！只到年底!】想要美元、人民幣[X%]優利定存嗎？,0
別錯過元大銀行春季金喜刷這張卡最划算！不管是[GPE]還是金融大飯店，手腳[UNK]的零錢包都能加,0
【[ORG][UNK]買東西】[PRODUCT]刷[PRODUCT]單筆消費滿[X元]現折[X元]！,0
繳稅無煩惱，立即申辦[PRODUCT]，保證年利率[X%]，餘額代償也可適用喔！,1
 【[DATE]壽星祝您生日快樂】我們嚴選推薦線上貸款邀請您來體驗《申請再[DISCOUNT]禮券喔》!,1
[NUM]年[DATE]第二波[UNK]加碼數！加碼再享一次購買預付卡,0
【一日快閃的神祕優利】定存[NUM]天、[DATE]年息高達[X%]，原來美元年息最高[X%]、人民幣[X%]！,0
【[DATE]新鮮事】美元強勢地位不保？怎樣可少了這麼高的貸款利率呢？,0
美利[NUM]個月自由選享你的「利」[DATE]定存最高[X%]與[X%]定存年息最高[X%]！,0
【[DATE]優匯開搶】[NUM]點開搶激省換匯趁現在，中信最高享[X%]、日月千禧網行等優惠，即可免費兌換三大優惠！,0
 [ORG]MASTERCARD信用卡搭[ORG]天天享優惠最低[X折]起!,1
高利定存還是少年！把握資金來源滾滾滾，立即開信領息，通過優元定存最高[X%],0
《申辦數位帳戶可享有加碼優利[UNK]》年息最高[X%]，隨時隨地都能申請！,0
【就是[DATE]！開信搶[X元]！】限時[NUM]天內累積超低門檻，輕鬆省一波!,0
【恭喜您獲得([NUM])則存提醒】美元最高可享年息[X%]，[URGE]來趟慢活小旅行吧！,0
了解更多市場資訊：依市場氣象圖尋找適合投資標的：【上週市場回顧】美墨歐喬斯、紐國及[UNK][NUM],0
【設定數位帳單自動扣繳】只要這樣做，[NUM]小時立即體驗！,0
★[PRODUCT]限定[DATE]新戶禮，你領了嗎?申辦[ORG]聯名卡至[UNK]儲值皆可加碼！,0
恭喜你獲得超給力的線[DATE]付金試算與信貸優惠，留下聯絡方式再抽LINE FRIENDS夜燈喔！,1
【最新優惠入帳通知】現在申請信用貸款就可以參加[ORG][UNK]抽獎喔!,0
